Age,Gender,Country,City,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Churned,Signup_Quarter
39.0,Male,Australia,Perth,4.3,5.0,,9.0,61.2,3.0,5.0,60.29,16.0,56.3,4.0,18.8,8.0,3.0,3.4,12.2,3.0,269.52,0.0,0,Q1
52.0,Male,USA,Houston,5.5,0.0,21.3,9.3,73.9,3.0,7.800000000000001,59.17,13.0,81.84,,28.3,6.0,4.0,6.0,19.3,2.0,366.27,2500.0,0,Q4
40.0,Female,Germany,Munich,0.9,8.0,16.0,8.9,51.5,5.0,6.0,161.54,25.0,21.3,8.8,,3.0,2.0,4.8,17.4,3.0,1048.51,716.0,0,Q1
18.0,Female,India,Bangalore,1.4,8.0,22.3,6.9,70.6,4.0,8.0,190.8,12.0,38.8,2.9,20.5,9.0,4.0,0.0,18.1,2.0,1752.25,1654.0,0,Q2
34.0,Female,Canada,Calgary,1.6,22.0,40.4,11.2,39.1,12.0,20.8,109.0,4.0,21.36,,40.8,4.0,4.0,33.6,28.1,,1535.39,2272.0,0,Q4
35.0,Male,Australia,Sydney,3.3,12.0,37.3,10.3,58.6,8.0,15.0,152.0,72.0,20.9,1.4,27.9,5.0,4.0,40.9,31.1,1.0,1825.7,,0,Q2
30.0,Male,Japan,Nagoya,1.3,8.0,,7.2,64.7,5.0,8.0,161.85,9.0,,4.3,27.7,7.0,1.0,0.0,,3.0,1273.27,,0,Q1
31.0,Female,UK,Birmingham,3.1,1.0,19.6,2.8,58.5,5.0,6.5,155.34,46.0,59.75999999999999,,8.0,6.0,0.0,7.8,9.9,2.0,771.54,710.0,0,Q4
18.0,Male,USA,Los Angeles,2.9,9.0,24.4,9.4,57.1,5.0,8.0,61.08,13.0,60.8,1.6,8.7,7.0,3.0,24.0,9.6,3.0,490.95,1817.0,0,Q1
37.0,Female,UK,Leeds,2.1,23.0,30.4,14.6,43.5,4.0,14.0,91.51,,,1.7,16.2,4.0,3.0,45.4,36.8,2.0,1410.4,3362.0,0,Q1
45.0,Male,UK,Manchester,1.0,0.0,,,71.4,1.0,7.0,162.93,,40.1,0.6,11.9,9.0,1.0,11.9,6.4,5.0,1006.11,870.0,0,Q1
36.0,Other,USA,New York,3.6,0.0,23.3,5.8,60.5,7.0,9.0,137.57,40.0,19.1,10.0,9.8,10.0,0.0,40.0,,2.0,1228.08,573.0,0,Q1
36.0,Female,UK,Manchester,5.5,13.0,38.5,16.4,46.7,10.0,19.0,75.91,19.0,18.1,1.2,17.0,5.0,2.0,,,2.0,1566.68,4566.0,0,Q3
31.0,Female,UK,Birmingham,0.3,0.0,16.9,7.0,67.6,5.0,9.0,65.33,7.0,47.1,2.3,8.7,6.0,2.0,18.5,7.9,2.0,520.15,899.0,0,Q3
18.0,Male,USA,Chicago,4.5,30.0,41.9,,29.1,3.0,17.0,124.19,6.0,61.7,3.6,40.3,0.0,5.0,33.5,28.0,3.0,2532.75,2004.0,0,Q3
60.0,Other,USA,Los Angeles,0.8,21.0,36.3,11.9,58.2,5.0,15.0,108.26,1.0,61.3,4.5,17.5,5.0,5.0,21.6,,,1917.68,2313.0,0,Q2
38.0,Female,Canada,Toronto,1.0,15.0,27.2,11.7,59.2,,15.0,87.73,25.0,55.9,2.2,31.5,7.0,3.0,15.3,24.1,3.0,1377.62,,0,Q3
29.0,Male,UK,Manchester,1.9,1.0,25.2,8.4,70.9,1.0,11.0,74.85,37.0,24.3,7.0,,6.0,0.0,22.1,18.5,1.0,848.36,490.0,0,Q1
61.0,Female,Canada,Calgary,1.0,4.0,20.0,7.1,68.7,3.0,11.0,200.63,4.0,7.5,2.4,17.8,5.0,2.0,34.9,16.0,2.0,2231.08,1422.0,0,Q1
27.0,Other,USA,Los Angeles,3.1,5.0,22.6,9.7,61.6,1.0,10.4,100.57,3.0,95.28,8.4,2.7,6.0,0.0,30.8,17.3,1.0,861.75,1561.0,0,Q4
37.0,Male,France,Nice,1.4,8.0,,4.3,64.5,2.0,10.0,187.37,3.0,22.9,,7.1,5.0,0.0,35.4,13.7,2.0,1892.68,667.0,0,Q2
35.0,Female,USA,Los Angeles,2.5,19.0,27.0,6.7,36.9,6.0,14.0,97.37,50.0,68.4,5.2,32.3,4.0,6.0,60.2,30.3,1.0,1494.93,2110.0,0,Q2
44.0,Female,Germany,Berlin,1.3,31.0,49.4,20.3,48.2,14.0,21.0,143.77,8.0,24.0,3.4,45.0,0.0,6.0,54.9,39.0,3.0,3302.08,3965.0,0,Q1
29.0,Male,Australia,Brisbane,5.8,1.0,12.4,4.9,50.1,2.0,10.0,87.82,24.0,45.8,9.2,15.0,3.0,2.0,21.7,8.0,2.0,1015.82,1695.0,0,Q3
38.0,Female,Canada,Calgary,0.6,15.0,41.1,14.3,46.3,4.0,12.0,106.61,0.0,8.4,8.4,27.1,8.0,4.0,49.0,14.6,1.0,1301.58,,0,Q2
56.0,Female,Japan,Yokohama,3.8,7.0,23.3,7.4,80.0,2.0,11.7,87.74,23.0,2.04,6.2,18.1,7.0,0.0,13.7,,2.0,912.62,2165.0,0,Q4
,Female,India,Bangalore,3.4,8.0,32.7,6.6,53.0,1.0,10.0,73.41,14.0,91.5,6.4,,,5.0,21.1,18.4,4.0,872.24,1847.0,0,Q3
50.0,Male,UK,Glasgow,2.0,5.0,17.1,7.4,52.8,4.0,6.0,52.89,13.0,42.5,9.3,20.2,3.0,2.0,31.5,12.7,5.0,319.85,0.0,0,Q1
67.0,Other,USA,Los Angeles,2.1,13.0,42.3,11.8,41.7,4.0,15.0,161.67,36.0,43.1,4.7,20.7,2.0,2.0,33.7,14.2,2.0,2082.81,2294.0,0,Q2
56.0,Male,Australia,Brisbane,4.8,0.0,20.5,4.9,66.1,1.0,5.0,107.94,19.0,17.4,2.3,5.5,7.0,1.0,4.2,9.9,1.0,450.58,0.0,0,Q1
32.0,Male,UK,Glasgow,1.8,19.0,35.9,11.6,45.3,5.0,16.900000000000002,121.25,50.0,99.71999999999998,4.5,6.4,6.0,3.0,,24.0,2.0,1316.45,3001.0,0,Q4
47.0,Female,Canada,Montreal,1.1,12.0,28.2,11.3,40.1,2.0,23.4,109.47,5.0,65.64,2.6,1.9,5.0,3.0,,24.1,2.0,2228.32,3491.0,0,Q4
34.0,Female,France,Marseille,1.1,15.0,,9.5,83.4,7.0,11.0,132.21,76.0,27.7,11.3,8.0,6.0,1.0,19.8,18.5,3.0,1290.79,10.0,0,Q2
58.0,Female,USA,Los Angeles,2.1,21.0,26.0,7.2,73.9,6.0,10.4,105.36,53.0,14.04,1.6,16.5,6.0,3.0,9.7,14.6,1.0,736.57,1021.0,0,Q4
44.0,Male,India,Mumbai,2.6,15.0,11.3,2.7,72.6,2.0,14.3,131.25,4.0,,9.2,0.8,4.0,0.0,0.0,23.1,3.0,1659.35,1929.0,0,Q4
33.0,Female,UK,London,1.2,10.0,,5.0,60.4,2.0,10.4,140.47,19.0,25.92,2.5,0.0,12.0,3.0,31.0,20.9,1.0,1222.01,1663.0,0,Q4
18.0,Female,USA,Phoenix,6.8,0.0,32.6,2.8,69.5,3.0,5.2,165.18,45.0,76.2,10.1,0.0,8.0,0.0,0.0,10.5,2.0,784.83,765.0,0,Q4
,Female,UK,Manchester,5.7,2.0,13.3,8.5,71.9,,3.0,124.68,1.0,31.3,9.5,4.1,4.0,2.0,12.8,10.0,,315.04,1399.0,0,Q1
52.0,Female,UK,Manchester,1.0,12.0,22.3,5.3,74.7,2.0,9.0,94.74,3.0,43.0,,0.0,5.0,2.0,52.1,11.5,1.0,909.9,925.0,0,Q1
52.0,Female,Canada,Calgary,3.9,14.0,34.1,13.2,38.3,8.0,18.0,63.07,95.0,13.2,3.3,43.2,8.0,6.0,,30.8,2.0,1191.97,1753.0,0,Q2
56.0,Female,Australia,Melbourne,3.5,39.0,61.6,17.2,24.2,13.0,25.0,114.63,53.0,26.5,1.2,51.7,5.0,6.0,79.5,37.3,4.0,3426.41,4177.0,0,Q2
28.0,Male,USA,Los Angeles,0.4,10.0,23.3,7.9,52.4,4.0,10.0,119.54,8.0,,14.6,20.3,7.0,,21.7,20.0,3.0,1282.13,316.0,0,Q2
31.0,Female,USA,Chicago,2.9,17.0,25.7,8.1,52.2,7.0,14.0,68.9,13.0,17.3,4.5,29.5,3.0,6.0,31.1,21.4,3.0,875.78,853.0,0,Q1
60.0,Male,USA,Los Angeles,2.7,12.0,39.5,10.8,56.5,,13.0,113.11,5.0,41.1,,19.9,2.0,3.0,20.7,26.8,3.0,1206.97,2767.0,0,Q3
43.0,Female,UK,Leeds,0.4,8.0,10.3,5.6,89.0,3.0,7.0,178.51,19.0,35.5,4.2,27.2,12.0,0.0,16.2,,5.0,1334.94,,0,Q2
18.0,Female,India,Delhi,2.5,16.0,33.2,14.3,44.7,7.0,19.5,151.17,83.0,74.16,3.3,39.0,4.0,2.0,42.8,33.1,3.0,2703.7,1641.0,0,Q4
18.0,Female,UK,London,0.8,23.0,37.4,10.3,58.0,4.0,13.0,100.59,19.0,55.0,5.5,6.6,7.0,7.0,39.2,18.3,1.0,1298.94,1658.0,0,Q3
29.0,Male,Canada,Montreal,5.8,10.0,21.3,7.8,66.2,3.0,7.0,112.68,11.0,19.8,4.5,18.9,11.0,1.0,35.4,,2.0,642.97,1967.0,0,Q1
36.0,Female,Australia,Brisbane,1.1,10.0,25.7,9.0,60.9,3.0,10.0,87.04,83.0,62.9,,1.5,7.0,3.0,26.4,18.8,1.0,1043.37,1704.0,0,Q3
54.0,Female,USA,Phoenix,2.4,25.0,54.7,16.4,24.3,11.0,31.0,147.93,35.0,54.6,2.8,38.0,1.0,6.0,53.7,38.1,5.0,5044.41,4954.0,0,Q3
35.0,Female,USA,Chicago,3.7,9.0,28.3,8.2,56.8,3.0,9.0,118.01,29.0,10.8,9.2,6.4,10.0,1.0,1.4,13.4,2.0,989.79,1333.0,0,Q2
39.0,Female,Australia,Adelaide,4.6,14.0,22.2,,57.1,5.0,18.2,139.69,44.0,,23.7,17.4,5.0,2.0,20.9,,2.0,2012.24,1389.0,0,Q4
47.0,Male,UK,Manchester,1.1,14.0,22.5,8.0,46.4,5.0,10.0,239.08,17.0,19.1,8.9,26.9,4.0,3.0,23.0,17.2,2.0,2273.48,117.0,0,Q1
40.0,Female,USA,Houston,2.3,8.0,26.9,6.8,73.8,4.0,8.0,140.33,13.0,30.9,2.2,11.9,5.0,3.0,36.9,15.3,3.0,1127.86,1480.0,0,Q2
45.0,Female,UK,Glasgow,2.6,9.0,16.0,6.7,66.2,2.0,7.0,79.73,32.0,48.2,6.5,,5.0,2.0,,10.2,1.0,556.14,1006.0,0,Q2
52.0,Male,USA,Phoenix,2.6,9.0,18.5,5.8,52.3,4.0,14.0,139.45,64.0,,0.5,34.1,5.0,2.0,46.4,25.0,2.0,1840.97,,0,Q2
63.0,Female,USA,New York,0.8,6.0,21.8,6.3,53.6,5.0,11.0,74.47,17.0,13.4,3.9,25.3,5.0,7.0,24.0,,4.0,940.62,1337.0,0,Q1
38.0,Male,USA,Los Angeles,2.3,2.0,26.8,7.4,78.5,2.0,8.0,100.67,18.0,19.5,6.4,20.0,7.0,3.0,31.1,14.6,,912.91,2670.0,0,Q1
40.0,Male,Germany,Cologne,2.8,0.0,20.6,,64.7,0.0,3.0,99.2,3.0,20.7,3.9,0.0,7.0,1.0,17.1,9.8,3.0,314.18,0.0,0,Q2
39.0,Female,USA,New York,0.9,12.0,18.2,10.6,46.8,4.0,18.0,100.98,21.0,56.4,23.3,34.1,6.0,2.0,36.8,14.9,4.0,1601.47,2610.0,0,Q1
41.0,Female,UK,Leeds,2.2,15.0,43.7,10.7,48.0,4.0,16.0,76.54,1.0,24.4,2.2,24.4,2.0,,56.4,,4.0,1025.58,,0,Q3
47.0,Male,UK,Manchester,4.3,14.0,14.1,6.0,53.8,1.0,5.0,71.77,13.0,35.0,0.2,7.3,7.0,0.0,6.1,9.9,2.0,342.98,3040.0,0,Q3
,Female,India,Mumbai,2.3,5.0,24.7,9.8,49.8,,16.0,78.32,72.0,31.6,10.3,5.7,4.0,6.0,32.3,15.7,1.0,1098.68,2784.0,0,Q2
40.0,Female,Canada,Ottawa,1.6,30.0,43.1,8.4,33.9,12.0,19.5,99.06,9.0,14.76,13.8,35.3,2.0,4.0,47.6,27.9,4.0,1530.55,2656.0,0,Q4
47.0,Female,USA,Chicago,3.0,5.0,10.3,5.1,53.2,2.0,6.0,117.89,14.0,29.8,,,8.0,1.0,13.8,8.0,3.0,569.67,1302.0,0,Q3
29.0,Male,France,Toulouse,4.5,20.0,39.5,,41.8,6.0,16.0,152.38,8.0,21.0,6.1,49.5,1.0,2.0,38.3,28.8,3.0,2722.43,4004.0,0,Q2
44.0,Male,France,Paris,4.9,16.0,35.7,13.4,57.5,4.0,22.1,108.09,14.0,78.24,1.3,31.3,4.0,0.0,38.5,24.3,1.0,2041.58,4124.0,0,Q4
51.0,Female,India,Delhi,2.0,20.0,30.4,7.2,64.6,,15.6,68.68,45.0,,,20.2,7.0,3.0,11.6,18.7,3.0,813.89,2887.0,0,Q4
46.0,Female,Japan,Osaka,4.1,31.0,54.5,12.0,39.4,7.0,23.0,73.99,10.0,35.0,14.5,44.1,6.0,4.0,34.4,38.7,,1721.71,3942.0,0,Q2
37.0,Female,USA,Los Angeles,2.2,0.0,11.6,8.2,66.9,2.0,5.0,88.08,9.0,77.0,7.2,0.0,9.0,1.0,0.0,4.4,1.0,421.95,1626.0,0,Q3
64.0,Male,Canada,Toronto,2.5,28.0,63.2,18.4,26.2,12.0,25.0,117.38,32.0,47.5,4.0,74.5,3.0,12.0,100.0,42.2,1.0,2726.97,5527.0,0,Q3
18.0,Other,Australia,Melbourne,4.9,5.0,34.8,4.8,53.5,3.0,12.0,91.53,8.0,37.4,15.0,20.1,5.0,1.0,36.5,21.5,3.0,1045.91,3697.0,0,Q3
36.0,Male,USA,Phoenix,1.1,19.0,29.7,8.6,68.9,4.0,11.0,63.63,15.0,65.0,4.7,16.2,9.0,1.0,33.5,19.1,,620.43,2210.0,0,Q3
,Female,UK,Manchester,0.6,11.0,28.7,5.9,44.9,4.0,13.0,158.63,16.0,28.2,14.5,45.4,5.0,4.0,43.1,15.4,3.0,2231.1,1683.0,0,Q3
48.0,Male,Canada,Ottawa,1.0,22.0,35.3,10.2,45.7,5.0,18.0,118.94,25.0,30.4,8.0,6.7,5.0,2.0,30.9,29.9,1.0,2435.14,,0,Q3
53.0,Male,USA,Phoenix,5.4,12.0,27.7,,53.6,4.0,15.6,149.88,20.0,93.96,6.1,29.0,10.0,3.0,16.1,,1.0,1643.35,2858.0,0,Q4
40.0,Female,USA,New York,6.2,30.0,54.5,16.7,9.9,12.0,25.0,161.68,21.0,26.6,2.5,32.1,1.0,6.0,76.8,32.1,1.0,4307.22,,0,Q2
18.0,Male,Germany,Cologne,4.3,8.0,20.0,6.1,65.1,1.0,6.0,93.35,8.0,58.7,1.4,,9.0,2.0,9.8,15.2,3.0,481.66,340.0,0,Q1
28.0,Male,Canada,Vancouver,10.0,0.0,25.7,5.2,66.9,6.0,11.7,121.22,25.0,15.6,,,8.0,,21.6,,3.0,908.66,1394.0,0,Q4
50.0,Male,UK,Birmingham,1.3,3.0,41.3,10.3,37.9,7.0,15.0,81.25,74.0,40.0,14.5,36.9,9.0,3.0,24.0,32.3,1.0,990.28,3952.0,0,Q3
35.0,Female,UK,Glasgow,2.1,18.0,39.1,13.1,41.3,9.0,22.0,99.04,18.0,47.8,6.3,42.3,2.0,5.0,45.0,34.7,5.0,2349.9,4817.0,0,Q1
34.0,Male,India,Delhi,1.6,4.0,23.6,7.0,50.4,7.0,9.0,89.8,99.0,16.9,3.3,23.2,7.0,2.0,2.4,21.6,1.0,823.31,888.0,0,Q3
37.0,Female,USA,Houston,5.1,8.0,7.9,6.8,71.2,,5.2,176.88,17.0,42.24,2.6,,10.0,3.0,14.2,12.7,2.0,681.04,4583.0,0,Q4
38.0,Male,Germany,Berlin,2.7,12.0,19.6,9.2,58.5,5.0,14.0,142.42,2.0,44.8,1.6,16.3,5.0,2.0,,27.7,2.0,2370.01,3855.0,0,Q1
54.0,Female,Australia,Brisbane,2.0,13.0,25.7,8.7,57.9,,5.0,102.98,12.0,49.3,10.3,6.1,9.0,2.0,16.7,12.5,1.0,596.49,2736.0,0,Q1
28.0,Female,UK,Birmingham,7.9,18.0,28.2,,57.2,0.0,11.0,131.53,84.0,58.8,12.0,24.2,12.0,3.0,64.4,26.1,2.0,1675.51,1037.0,0,Q1
42.0,Male,USA,Houston,4.3,8.0,39.1,8.9,45.9,5.0,22.1,136.45,7.0,20.64,0.9,40.8,5.0,3.0,21.2,31.2,1.0,1967.87,2222.0,0,Q4
,Male,Japan,Yokohama,9.1,17.0,25.5,8.2,48.2,8.0,13.0,122.73,10.0,11.7,19.2,34.5,13.0,1.0,30.1,17.5,1.0,1489.81,3797.0,0,Q3
31.0,Male,USA,Chicago,1.1,7.0,,4.2,65.0,4.0,7.0,111.03,48.0,58.5,8.3,18.7,9.0,0.0,7.8,,1.0,927.36,,0,Q3
45.0,Female,Japan,Kyoto,3.3,13.0,26.4,7.8,52.7,5.0,16.0,79.43,,22.6,0.4,23.4,8.0,3.0,20.1,9.8,1.0,1251.26,3103.0,0,Q2
48.0,Female,USA,Phoenix,0.6,23.0,41.3,11.9,57.8,9.0,17.0,49.32,,13.6,2.6,41.0,6.0,4.0,,33.6,3.0,745.88,,0,Q3
50.0,Male,Canada,Montreal,6.9,4.0,13.5,1.4,66.4,3.0,4.0,112.53,21.0,81.5,3.6,13.9,8.0,0.0,19.0,15.2,2.0,447.22,1275.0,0,Q3
44.0,Male,USA,Chicago,2.6,19.0,36.3,9.8,53.2,6.0,18.2,97.3,12.0,72.84,6.9,43.4,3.0,7.0,42.6,33.4,1.0,1131.81,3190.0,0,Q4
38.0,Female,India,Bangalore,3.8,21.0,28.5,9.7,34.0,4.0,16.0,125.63,6.0,73.2,12.8,36.9,5.0,3.0,55.9,23.8,3.0,2404.61,2131.0,0,Q3
46.0,Male,USA,Chicago,1.4,14.0,38.2,,50.2,6.0,13.0,67.67,9.0,84.84,10.3,31.7,3.0,1.0,38.6,18.9,1.0,772.22,2360.0,0,Q4
47.0,Female,Germany,Berlin,3.3,18.0,27.1,14.4,57.7,2.0,12.0,81.05,20.0,70.7,13.9,34.5,2.0,2.0,56.8,23.0,3.0,802.28,1503.0,0,Q2
44.0,Male,France,Lyon,2.0,12.0,27.6,8.7,67.4,2.0,8.0,219.23,4.0,27.9,13.8,22.5,3.0,0.0,29.4,15.9,2.0,1447.65,350.0,0,Q3
45.0,Male,Australia,Brisbane,0.5,1.0,13.8,5.3,67.0,1.0,2.0,183.19,14.0,40.0,2.9,4.8,7.0,,0.0,3.6,3.0,345.35,153.0,0,Q2
28.0,Male,Japan,Kyoto,7.4,21.0,40.8,14.0,48.8,6.0,17.0,123.31,8.0,12.1,6.1,57.4,1.0,,54.0,30.8,3.0,1764.72,3047.0,0,Q2
29.0,Female,India,Mumbai,5.4,14.0,33.3,8.9,70.8,,14.0,89.46,43.0,70.1,3.0,29.4,8.0,4.0,28.7,24.0,4.0,1207.17,1770.0,0,Q2
30.0,Male,USA,Phoenix,1.1,15.0,,9.6,66.9,2.0,11.0,76.57,,30.1,1.5,18.3,3.0,2.0,60.2,17.9,2.0,839.08,2984.0,0,Q1
31.0,Male,UK,Glasgow,1.3,14.0,24.0,8.6,75.9,1.0,8.0,119.7,29.0,24.9,13.5,4.6,3.0,0.0,21.4,9.6,1.0,767.22,,0,Q2
36.0,Female,France,Nice,6.6,5.0,16.7,,74.2,,9.1,156.81,22.0,34.92,,9.5,3.0,1.0,0.0,16.9,2.0,1291.46,1320.0,0,Q4
25.0,Female,India,Chennai,2.0,21.0,29.7,11.8,46.9,8.0,19.0,85.07,40.0,58.6,3.6,25.3,6.0,2.0,38.3,,4.0,1773.92,2468.0,0,Q1
52.0,Female,USA,Chicago,0.6,6.0,20.2,6.3,48.8,3.0,8.0,149.6,29.0,17.5,,1.0,5.0,1.0,50.9,21.1,4.0,1371.92,1798.0,0,Q2
48.0,Female,France,Nice,2.7,13.0,19.3,6.6,51.8,3.0,15.0,141.25,1.0,44.8,2.6,0.0,6.0,,11.1,13.4,4.0,1712.87,3222.0,0,Q2
47.0,Female,Germany,Hamburg,2.3,22.0,24.7,10.2,65.9,3.0,24.7,182.07,3.0,42.48,4.0,18.6,3.0,1.0,4.4,,3.0,3333.51,947.0,0,Q4
42.0,Female,USA,Houston,3.2,37.0,65.6,22.6,15.9,4.0,33.800000000000004,186.43,13.0,,22.4,40.4,1.0,9.0,54.3,52.2,3.0,4342.28,4548.0,0,Q4
25.0,Female,Australia,Melbourne,7.2,8.0,12.4,5.6,60.8,4.0,9.0,107.05,9.0,,9.6,26.4,10.0,5.0,19.2,,1.0,1117.61,1909.0,0,Q1
,Male,USA,Los Angeles,1.2,12.0,26.0,,47.4,,12.0,152.63,23.0,8.4,17.5,27.4,6.0,4.0,57.9,28.8,3.0,1611.87,,0,Q3
55.0,Female,USA,Phoenix,6.7,17.0,35.2,12.4,65.4,6.0,10.0,131.2,8.0,58.4,8.7,15.1,3.0,6.0,11.0,26.5,1.0,1525.23,251.0,0,Q1
41.0,Male,USA,Los Angeles,4.4,26.0,42.7,17.2,33.0,7.0,28.6,125.77,38.0,31.92,1.0,36.5,2.0,5.0,64.5,36.0,3.0,2568.22,3640.0,0,Q4
62.0,Male,Japan,Tokyo,3.1,7.0,27.6,8.7,49.8,3.0,14.0,100.99,50.0,53.8,3.5,25.3,6.0,4.0,19.0,11.8,5.0,1313.69,1948.0,0,Q2
30.0,Female,UK,Manchester,0.9,6.0,32.6,6.3,48.9,3.0,9.0,151.02,19.0,1.8,3.0,22.1,8.0,2.0,41.7,26.4,3.0,1456.6,1489.0,0,Q2
43.0,Male,USA,New York,4.5,28.0,48.9,12.9,5.8,11.0,19.0,76.31,55.0,51.5,8.1,70.2,2.0,6.0,72.1,34.1,1.0,1288.37,4559.0,0,Q1
64.0,Male,UK,London,0.4,26.0,46.2,,42.5,6.0,22.0,143.11,,48.9,20.5,55.0,5.0,6.0,63.2,40.4,3.0,3187.63,3604.0,0,Q2
40.0,Male,USA,Los Angeles,7.8,6.0,26.4,5.3,76.8,4.0,9.0,137.23,13.0,20.4,5.0,6.1,7.0,2.0,23.4,,3.0,1109.64,1970.0,0,Q2
31.0,Male,Canada,Toronto,0.6,3.0,9.0,2.7,73.6,0.0,10.4,203.35,19.0,60.12,2.8,0.0,4.0,1.0,,7.7,1.0,1323.25,1587.0,0,Q4
22.0,Male,USA,Phoenix,6.3,0.0,21.2,7.8,42.9,3.0,10.4,119.78,3.0,33.84,1.5,20.3,7.0,3.0,55.3,,,805.48,1859.0,0,Q4
38.0,Female,Canada,Ottawa,2.8,17.0,24.1,6.6,59.2,5.0,9.0,116.72,81.0,46.2,6.7,34.8,3.0,4.0,39.8,19.6,5.0,1098.85,1608.0,0,Q1
39.0,Other,Australia,Sydney,1.9,14.0,23.0,9.3,56.2,5.0,10.0,84.86,17.0,,3.1,6.7,11.0,3.0,23.6,15.7,2.0,1004.38,2787.0,0,Q3
38.0,Male,Australia,Perth,3.2,16.0,34.6,9.6,55.9,6.0,14.0,106.81,18.0,13.1,9.1,21.1,7.0,6.0,1.1,27.7,3.0,1710.49,1978.0,0,Q1
44.0,Female,Canada,Vancouver,3.6,17.0,32.5,7.0,41.0,4.0,15.0,98.24,34.0,7.8,4.5,18.5,6.0,4.0,50.9,37.4,1.0,1194.86,2666.0,0,Q2
35.0,Male,India,Chennai,0.9,12.0,17.3,9.1,73.8,,14.3,142.13,19.0,,9.0,15.4,5.0,4.0,,23.3,2.0,1397.66,1299.0,0,Q4
20.0,Male,USA,New York,4.3,23.0,40.1,9.1,62.4,9.0,15.0,155.07,44.0,,3.0,33.5,5.0,12.0,52.4,,5.0,2379.36,3299.0,0,Q2
32.0,Male,Japan,Nagoya,0.9,6.0,21.1,8.4,50.1,3.0,15.6,89.12,66.0,90.71999999999998,6.8,,11.0,1.0,2.6,17.1,1.0,1144.86,1939.0,0,Q4
42.0,Female,India,Chennai,0.4,32.0,47.1,18.0,50.2,11.0,18.0,179.07,9.0,33.2,17.1,36.5,4.0,6.0,73.3,40.2,1.0,2859.75,3319.0,0,Q2
53.0,Male,India,Delhi,4.7,9.0,29.8,10.4,49.6,8.0,12.0,97.86,15.0,22.4,1.6,50.2,3.0,4.0,47.1,22.8,1.0,1312.13,3168.0,0,Q3
29.0,Male,USA,Phoenix,1.1,3.0,21.2,9.1,63.4,2.0,16.900000000000002,112.21,21.0,75.6,9.3,26.0,9.0,0.0,19.3,14.1,2.0,1265.67,2479.0,0,Q4
29.0,Male,USA,Houston,9.2,19.0,,10.8,64.0,4.0,11.0,64.59,49.0,57.0,11.8,16.8,4.0,2.0,24.6,20.4,3.0,769.87,3845.0,0,Q1
32.0,Male,India,Chennai,5.0,32.0,42.9,11.1,33.1,9.0,16.0,160.86,,51.2,3.3,42.8,4.0,2.0,28.7,30.8,3.0,2315.65,2145.0,0,Q3
28.0,Male,USA,Houston,2.8,15.0,26.1,,52.9,2.0,12.0,96.79,45.0,29.4,4.7,17.4,6.0,1.0,26.0,13.4,3.0,1297.05,282.0,0,Q2
,Female,Japan,Nagoya,2.7,19.0,29.9,,49.9,6.0,15.0,72.67,9.0,43.8,9.2,27.4,7.0,2.0,39.1,,2.0,1099.98,1984.0,0,Q2
33.0,Female,UK,Birmingham,0.9,10.0,20.2,6.5,60.9,4.0,13.0,76.87,16.0,37.92,2.9,18.4,13.0,2.0,33.9,18.3,1.0,825.41,,0,Q4
47.0,Male,USA,Phoenix,1.0,5.0,24.2,,65.2,2.0,8.0,123.76,10.0,46.3,5.7,2.0,9.0,2.0,34.8,,3.0,828.54,1015.0,0,Q3
51.0,Female,USA,Houston,4.2,23.0,50.4,14.0,37.4,14.0,16.0,59.16,2.0,26.4,,49.3,5.0,5.0,43.1,35.0,2.0,1083.86,,0,Q2
54.0,Female,India,Mumbai,9.5,29.0,51.5,16.6,42.4,13.0,31.200000000000003,154.42,16.0,77.16,10.7,39.6,2.0,8.0,,29.5,2.0,3951.68,3388.0,0,Q4
36.0,Male,USA,Houston,0.8,7.0,26.8,6.1,53.1,2.0,12.0,70.02,37.0,13.3,,,8.0,1.0,2.9,12.1,3.0,828.7,0.0,0,Q2
36.0,Female,Germany,Munich,4.4,6.0,18.2,9.6,52.3,4.0,11.0,129.27,140.0,55.3,11.3,23.7,3.0,3.0,50.7,22.2,3.0,1697.6,940.0,0,Q2
35.0,Female,Canada,Calgary,5.5,13.0,35.6,12.9,48.2,5.0,12.0,73.27,7.0,29.2,8.3,25.0,7.0,4.0,60.8,33.2,4.0,888.81,3655.0,0,Q3
43.0,Female,USA,Houston,1.7,5.0,10.3,6.6,72.5,,11.0,107.47,14.0,69.2,8.9,0.0,5.0,1.0,25.7,17.6,1.0,1289.12,745.0,0,Q2
42.0,Female,USA,Los Angeles,7.1,9.0,14.2,5.6,76.2,2.0,3.0,95.76,16.0,49.5,3.6,29.2,5.0,0.0,6.8,,1.0,311.25,3185.0,0,Q3
32.0,Female,UK,Leeds,2.3,14.0,35.7,10.3,40.6,6.0,24.7,81.3,11.0,54.84,7.8,16.1,9.0,6.0,42.4,,1.0,1520.14,,0,Q4
