Age,Gender,Country,City,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Signup_Quarter
58.0,Female,India,Chennai,1.4,1.0,15.0,6.6,66.4,1.0,8.0,111.61,24.0,72.7,2.4,2.6,8.0,1.0,0.0,16.7,1.0,1027.64,1424.0,Q1
49.0,Female,Canada,Montreal,3.2,12.0,,8.1,66.6,1.0,10.0,68.52,19.0,,20.2,16.1,5.0,2.0,40.0,7.2,,592.53,2361.0,Q1
34.0,Female,USA,Chicago,7.3,20.0,24.3,9.2,65.6,5.0,15.0,119.15,123.0,20.8,17.1,22.8,5.0,4.0,,20.2,1.0,1604.31,0.0,Q3
34.0,Male,France,Toulouse,1.0,18.0,15.4,3.0,56.1,3.0,6.0,141.87,176.0,3.3,7.1,29.8,6.0,3.0,12.4,6.5,4.0,961.03,961.0,Q1
34.0,Male,Germany,Frankfurt,1.7,1.0,17.9,4.8,69.9,3.0,4.0,102.19,1.0,86.8,7.4,10.3,7.0,0.0,0.0,1.5,1.0,406.77,1259.0,Q1
42.0,Male,Australia,Brisbane,6.6,11.0,26.6,11.0,71.3,,18.2,97.79,70.0,69.24,,13.9,1.0,3.0,,22.2,4.0,1141.83,2577.0,Q4
18.0,Male,UK,London,3.7,31.0,52.2,15.7,17.4,11.0,21.0,161.95,94.0,,10.3,39.9,3.0,3.0,30.2,38.9,5.0,4021.1,4653.0,Q3
37.0,Male,USA,Phoenix,6.2,19.0,38.0,13.2,46.2,15.0,22.0,143.63,51.0,52.4,15.1,39.2,7.0,8.0,47.6,26.4,2.0,2595.64,4850.0,Q3
32.0,Male,Canada,Ottawa,1.1,30.0,35.2,8.4,68.0,7.0,16.0,151.99,25.0,19.1,4.8,19.1,4.0,4.0,61.6,,3.0,2648.04,3620.0,Q3
30.0,Female,Germany,Cologne,2.7,13.0,50.8,14.7,16.8,,22.0,97.06,4.0,27.8,5.2,30.3,2.0,9.0,57.5,45.2,4.0,2375.67,,Q3
24.0,Male,India,Delhi,1.5,8.0,37.6,11.5,43.9,,22.1,61.72,5.0,19.8,1.8,19.2,3.0,3.0,39.9,,3.0,1021.99,3860.0,Q4
54.0,Female,USA,Houston,6.1,5.0,13.6,6.3,71.9,0.0,5.2,99.49,28.0,,5.0,12.2,9.0,1.0,19.6,13.2,3.0,379.41,1483.0,Q4
39.0,Female,UK,London,2.2,11.0,32.8,10.2,33.1,8.0,17.0,222.58,70.0,56.7,12.2,55.8,6.0,5.0,43.3,26.8,1.0,3433.08,2439.0,Q1
36.0,Female,UK,Glasgow,1.4,14.0,29.6,10.0,47.6,10.0,13.0,91.54,19.0,40.1,4.0,19.2,7.0,1.0,39.5,28.6,3.0,1392.3,607.0,Q2
54.0,Female,Australia,Perth,4.0,10.0,22.7,5.8,53.9,2.0,10.0,91.96,1.0,31.0,1.4,17.5,7.0,2.0,0.0,14.6,2.0,769.7,482.0,Q3
57.0,Female,USA,Phoenix,4.8,11.0,26.1,8.1,72.9,,16.0,126.71,35.0,64.7,11.6,43.3,4.0,7.0,33.6,20.9,3.0,1907.21,,Q3
58.0,Female,India,Delhi,2.9,8.0,20.1,5.7,51.5,4.0,12.0,123.15,64.0,42.0,0.3,2.8,6.0,1.0,20.0,27.2,3.0,1740.78,1150.0,Q3
27.0,Female,Canada,Ottawa,2.8,9.0,20.5,6.7,61.7,1.0,13.0,123.9,17.0,18.0,3.9,22.6,8.0,3.0,,12.9,3.0,1464.89,2262.0,Q4
40.0,Male,India,Chennai,4.0,18.0,45.8,14.2,29.6,7.0,18.0,85.22,37.0,45.5,2.8,53.6,3.0,,71.2,23.7,2.0,1765.12,2340.0,Q3
18.0,Male,USA,Houston,0.2129372552292369,5.0,19.2,7.6,61.5,4.0,91.0,144.46,50.0,82.5,99.22080175503412,21.4,3.0,2.0,16.3,9.3,2.0,988.38,45.0,Q3
27.0,Female,USA,Phoenix,1.0,10.0,27.6,8.3,66.7,0.0,16.0,175.58,,73.2,1.5,27.4,7.0,2.0,1.4,20.1,3.0,2666.63,2031.0,Q3
23.0,Female,Australia,Brisbane,2.4,16.0,24.4,14.1,68.9,,17.0,129.13,12.0,11.4,15.2,26.7,2.0,0.0,30.3,22.5,1.0,2017.75,4187.0,Q1
52.0,Female,France,Nice,5.4,29.0,38.7,9.0,50.6,6.0,17.0,105.94,,61.5,8.8,13.2,2.0,7.0,32.1,,4.0,1725.61,3744.0,Q1
18.0,Male,USA,Los Angeles,2.5,25.0,39.1,10.9,40.0,12.0,23.4,148.04,19.0,72.36,19.8,48.5,1.0,,49.8,34.6,1.0,2953.06,2083.0,Q4
28.0,Male,Japan,Osaka,4.0,1.0,,6.6,70.1,2.0,9.0,64.13,13.0,9.9,12.0,27.7,11.0,2.0,0.0,7.5,1.0,585.18,329.0,Q2
39.0,Female,Germany,Hamburg,2.9,5.0,,7.5,71.8,3.0,9.0,205.12,62.0,40.4,0.4,5.6,7.0,0.0,0.0,,3.0,1960.95,,Q1
37.0,Male,USA,New York,0.9,23.0,52.8,15.0,35.3,8.0,25.0,91.29,56.0,60.1,7.3,45.3,3.0,6.0,73.6,31.8,1.0,2217.27,3250.0,Q2
38.0,Male,USA,New York,2.0,14.0,31.7,10.1,50.4,7.0,13.0,118.74,28.0,30.1,5.1,37.7,7.0,,30.4,37.8,3.0,1679.36,2476.0,Q1
45.0,Male,Canada,Calgary,5.3,22.0,48.2,15.7,30.7,,19.0,73.22,3.0,40.0,,51.1,2.0,8.0,45.6,35.9,4.0,1425.82,,Q3
32.0,Female,UK,London,2.0,15.0,33.4,8.6,59.2,1.0,11.7,134.01,26.0,26.04,4.1,13.9,10.0,1.0,,16.8,3.0,991.13,2290.0,Q4
24.0,Male,Germany,Hamburg,0.5,16.0,34.3,12.0,37.0,9.0,28.6,72.6,15.0,38.76,1.2,42.4,7.0,5.0,66.4,,1.0,1633.41,3365.0,Q4
34.0,Female,Germany,Cologne,2.0,4.0,8.9,4.5,72.4,1.0,5.2,125.88,9.0,48.12,3.7,3.7,5.0,0.0,1.2,5.7,2.0,542.99,0.0,Q4
46.0,Male,UK,Glasgow,2.2,12.0,34.4,8.9,55.6,,20.8,59.41,1.0,69.72,1.0,21.9,5.0,5.0,,19.7,3.0,1090.06,978.0,Q4
32.0,Female,Canada,Toronto,3.9,10.0,27.5,10.6,45.7,10.0,15.0,112.92,21.0,54.6,,38.9,4.0,3.0,14.0,28.3,4.0,1415.02,3450.0,Q3
30.0,Female,USA,Houston,5.5,0.0,16.1,1.9,98.4,0.0,4.0,78.49,6.0,14.8,2.1,,6.0,1.0,18.3,8.5,2.0,353.27,,Q2
18.0,Female,France,Nice,0.5,9.0,32.9,10.5,50.3,4.0,10.0,146.19,10.0,39.3,12.4,21.6,8.0,3.0,11.8,12.0,2.0,1736.46,2230.0,Q2
33.0,Female,UK,Glasgow,5.3,0.0,21.7,6.7,69.4,5.0,14.0,82.23,12.0,18.7,,2.6,6.0,,7.5,19.5,1.0,1251.79,0.0,Q2
19.0,Female,Australia,Sydney,4.0,0.0,14.6,5.8,56.4,0.0,6.5,69.38,26.0,41.4,,,4.0,0.0,6.6,8.4,1.0,377.82,1699.0,Q4
42.0,Female,USA,Los Angeles,5.2,30.0,56.0,18.1,28.3,14.0,28.6,155.2,124.0,6.84,3.6,48.3,1.0,10.0,74.9,42.3,2.0,2762.14,4797.0,Q4
24.0,Female,USA,Los Angeles,2.6,0.0,11.2,3.5,82.6,0.0,7.0,221.31,0.0,46.2,10.2,15.6,9.0,,9.0,6.6,1.0,1674.66,1685.0,Q2
48.0,Female,USA,Houston,3.0,9.0,,7.7,68.7,,12.0,153.25,13.0,7.2,6.5,21.2,6.0,2.0,10.8,16.8,5.0,1593.96,2564.0,Q3
24.0,Male,Canada,Ottawa,2.6,11.0,14.6,5.0,78.3,2.0,8.0,163.83,3.0,22.8,0.3,8.2,6.0,0.0,,9.5,3.0,1180.87,186.0,Q1
,Male,Australia,Melbourne,2.0,10.0,25.2,5.3,54.2,3.0,10.4,267.33,0.0,31.92,3.6,13.4,6.0,4.0,0.0,,4.0,2047.0,778.0,Q4
,Female,USA,Chicago,0.7,12.0,19.5,10.9,82.9,1.0,12.0,90.52,43.0,64.7,16.2,5.0,7.0,,,8.8,1.0,1181.86,2903.0,Q1
24.0,Female,Germany,Berlin,4.1,22.0,32.5,15.9,56.0,,16.0,162.32,53.0,35.7,3.3,26.7,4.0,2.0,35.0,28.7,2.0,2842.48,3579.0,Q2
27.0,Female,India,Chennai,1.4,8.0,13.6,7.3,69.5,1.0,9.0,154.29,19.0,18.4,6.4,22.9,8.0,3.0,20.9,15.5,2.0,1132.17,,Q1
32.0,Male,USA,Chicago,1.3,24.0,23.1,8.3,67.8,6.0,11.0,201.39,21.0,5.9,2.8,21.0,7.0,2.0,,15.0,1.0,2612.27,,Q3
35.0,Male,Australia,Brisbane,1.8,14.0,42.2,,41.9,2.0,14.0,112.96,13.0,30.1,5.2,28.7,5.0,6.0,54.9,27.1,2.0,1433.04,3427.0,Q3
57.0,Male,UK,Leeds,3.5,9.0,36.5,11.0,57.4,3.0,10.0,133.65,62.0,42.3,0.6,14.4,8.0,4.0,50.7,10.4,3.0,1078.95,1748.0,Q2
42.0,Male,UK,Glasgow,6.2,7.0,15.3,6.7,78.6,1.0,1.3,90.78,34.0,67.44,12.2,5.1,9.0,0.0,10.9,1.3,3.0,100.26,2116.0,Q4
38.0,Female,France,Toulouse,0.7,3.0,31.1,7.1,54.6,5.0,9.0,48.42,65.0,9.2,14.1,0.0,6.0,1.0,,27.1,3.0,414.41,2145.0,Q2
,Male,Canada,Vancouver,3.7,0.0,17.6,1.0,70.7,1.0,9.0,97.02,38.0,32.5,6.2,,9.0,0.0,4.1,13.9,3.0,1039.64,1206.0,Q2
42.0,Other,USA,New York,5.2,0.0,,3.3,69.4,3.0,5.2,109.41,55.0,70.92,5.0,17.3,4.0,2.0,31.2,,1.0,479.16,0.0,Q4
45.0,Male,India,Delhi,3.8,11.0,18.6,6.5,67.5,4.0,11.7,166.26,11.0,21.12,3.6,18.9,3.0,2.0,,12.6,2.0,1648.19,,Q4
30.0,Male,USA,Phoenix,4.6,25.0,44.1,12.7,57.3,8.0,26.0,69.27,23.0,74.75999999999999,5.6,38.4,2.0,2.0,30.1,28.2,1.0,1274.01,4786.0,Q4
29.0,Female,USA,Chicago,10.0,0.0,17.6,1.8,61.8,1.0,2.0,152.89,67.0,32.0,0.3,12.2,8.0,0.0,17.7,7.6,5.0,303.38,1117.0,Q3
59.0,Female,Germany,Berlin,2.9,13.0,34.4,5.4,41.8,5.0,8.0,79.77,27.0,78.8,2.2,13.4,5.0,2.0,39.6,25.0,2.0,565.72,859.0,Q3
35.0,Male,USA,New York,3.7,7.0,15.5,6.1,63.4,3.0,9.0,117.74,18.0,24.1,1.1,3.3,5.0,0.0,,16.4,5.0,991.7,2672.0,Q1
35.0,Female,Canada,Montreal,0.2,14.0,29.2,12.2,55.8,7.0,14.0,84.7,18.0,47.5,4.3,33.0,4.0,7.0,26.4,28.8,3.0,1394.62,2666.0,Q1
27.0,Female,USA,Chicago,4.5,22.0,43.8,14.3,25.5,4.0,22.0,71.11,10.0,7.8,10.5,48.7,3.0,5.0,55.6,39.5,2.0,1350.83,3645.0,Q2
48.0,Female,Australia,Perth,2.8,6.0,,2.1,76.1,2.0,6.5,133.02,12.0,26.52,4.4,3.3,13.0,1.0,11.2,13.6,3.0,772.38,,Q4
30.0,Male,USA,Chicago,2.5,4.0,8.9,5.7,81.8,2.0,6.0,175.56,43.0,44.5,2.7,,3.0,,0.0,6.9,3.0,1201.48,1070.0,Q3
35.0,Male,Japan,Nagoya,1.6,4.0,26.0,2.2,37.2,3.0,9.0,127.84,16.0,30.1,5.6,10.8,6.0,1.0,,4.1,5.0,1131.81,2265.0,Q2
18.0,Female,Australia,Perth,0.5,15.0,39.6,11.8,52.3,8.0,14.0,119.49,19.0,24.5,0.2,41.2,4.0,5.0,57.1,23.9,2.0,1892.74,3804.0,Q2
43.0,Male,USA,New York,1.6,15.0,27.8,8.9,53.2,3.0,11.0,118.94,8.0,71.9,,23.1,5.0,3.0,,19.3,2.0,1427.22,1867.0,Q3
29.0,Male,UK,Leeds,5.6,16.0,34.3,12.5,53.5,3.0,17.0,112.63,20.0,45.8,7.1,29.8,1.0,4.0,25.2,25.6,2.0,1637.36,1700.0,Q3
35.0,Female,Australia,Perth,1.5,19.0,37.5,13.6,59.1,9.0,15.0,71.63,23.0,43.1,5.4,31.1,4.0,5.0,46.9,37.7,3.0,889.94,2829.0,Q2
32.0,Female,Japan,Tokyo,2.9,12.0,30.9,7.2,43.4,6.0,19.5,89.98,38.0,,8.5,28.5,10.0,2.0,29.4,20.8,2.0,1171.63,2551.0,Q4
32.0,Male,UK,London,1.5,12.0,30.9,9.7,54.6,3.0,15.0,102.27,1.0,10.1,5.8,35.1,6.0,,31.0,17.2,5.0,1623.45,2575.0,Q2
18.0,Female,Australia,Perth,1.2,23.0,45.1,15.3,31.4,2.0,17.0,105.18,10.0,65.0,2.4,28.3,8.0,3.0,43.5,35.0,2.0,1532.13,3344.0,Q1
24.0,Female,UK,Birmingham,7.6,35.0,45.0,14.1,14.6,8.0,23.4,114.4,38.0,,12.9,56.0,2.0,10.0,73.2,,3.0,2292.76,2958.0,Q4
37.0,Male,USA,Houston,3.4,17.0,28.4,7.6,61.3,5.0,15.0,133.79,46.0,63.3,,20.2,10.0,6.0,35.3,18.9,2.0,2394.34,620.0,Q2
46.0,Male,India,Hyderabad,0.6,4.0,35.5,6.6,77.1,1.0,13.0,60.37,18.0,46.2,10.4,15.1,7.0,3.0,29.1,16.9,,686.35,2130.0,Q2
46.0,Female,Germany,Cologne,3.4,8.0,18.7,7.8,75.4,0.0,13.0,152.45,18.0,49.3,0.2,19.9,10.0,1.0,0.0,,1.0,2152.73,0.0,Q1
25.0,Male,Australia,Sydney,4.2,31.0,44.3,13.8,47.1,6.0,22.1,78.22,30.0,,2.5,31.4,9.0,11.0,52.8,26.3,2.0,1257.92,4373.0,Q4
34.0,Female,France,Paris,2.7,2.0,25.3,9.0,51.7,2.0,6.5,102.68,26.0,37.8,3.1,0.2,4.0,1.0,27.7,9.9,2.0,443.02,1558.0,Q4
40.0,Male,Canada,Montreal,2.6,21.0,45.5,9.2,50.7,6.0,28.6,91.4,3.0,36.48,0.6,48.0,4.0,4.0,52.1,17.1,3.0,2127.17,2788.0,Q4
48.0,Female,UK,Leeds,6.0,10.0,30.1,7.8,59.7,3.0,11.0,72.7,29.0,9.4,8.2,7.2,2.0,3.0,21.4,,1.0,898.59,1655.0,Q1
27.0,Male,UK,London,1.4,11.0,21.5,4.3,65.7,2.0,8.0,90.09,19.0,26.2,2.1,19.6,9.0,2.0,53.9,15.9,,777.78,606.0,Q3
32.0,Female,Australia,Perth,2.8,2.0,31.5,11.4,44.7,7.0,22.0,139.8,5.0,60.8,,23.5,7.0,1.0,43.4,28.9,1.0,2499.31,,Q3
28.0,Female,USA,Phoenix,3.7,16.0,30.7,7.5,65.3,4.0,13.0,113.36,2.0,36.0,9.6,4.8,6.0,3.0,39.9,16.9,3.0,1488.27,2526.0,Q1
41.0,Male,France,Nice,3.9,0.0,22.0,,99.1,1.0,1.3,164.51,8.0,69.47999999999999,4.3,0.0,9.0,0.0,1.1,9.7,3.0,146.95,0.0,Q4
35.0,Male,USA,Houston,0.8,18.0,9.2,4.7,62.8,2.0,8.0,126.66,12.0,41.4,1.8,12.5,11.0,2.0,17.7,7.8,3.0,895.57,1229.0,Q3
47.0,Female,Australia,Sydney,8.3,7.0,16.0,5.8,57.7,4.0,9.1,133.64,24.0,35.64,2.8,17.9,8.0,,18.0,,2.0,918.71,1363.0,Q4
43.0,Female,Germany,Cologne,5.2,32.0,39.8,14.3,32.5,6.0,21.0,185.13,24.0,28.8,11.1,40.3,2.0,3.0,72.1,38.1,3.0,4356.8,3999.0,Q3
32.0,Male,UK,London,2.0,0.0,14.4,5.6,82.7,1.0,8.0,66.85,33.0,,5.6,,9.0,0.0,0.0,,4.0,504.24,1506.0,Q3
41.0,Male,Germany,Cologne,3.7,15.0,32.7,,56.8,,10.0,100.88,54.0,61.3,2.9,29.0,8.0,3.0,36.9,24.0,1.0,975.3,1435.0,Q2
62.0,Female,India,Chennai,5.0,24.0,56.6,18.7,17.5,11.0,29.9,90.35,49.0,67.92,8.7,48.9,3.0,4.0,55.4,42.6,3.0,2106.26,4669.0,Q4
44.0,Female,USA,Houston,6.2,20.0,43.6,,29.9,4.0,23.4,131.28,17.0,80.16,3.5,43.7,5.0,5.0,26.1,30.9,2.0,2457.04,5139.0,Q4
29.0,Female,Canada,Toronto,0.5,2.0,22.9,7.9,52.8,2.0,8.0,80.24,34.0,63.7,9.4,2.7,7.0,1.0,0.0,9.1,4.0,534.55,,Q3
35.0,Male,Canada,Calgary,0.9,0.0,25.9,2.2,55.3,2.0,10.0,104.85,53.0,43.1,3.3,14.0,6.0,2.0,19.2,11.6,3.0,857.63,2806.0,Q2
54.0,Male,Germany,Berlin,1.4,11.0,33.8,,46.8,3.0,11.0,168.58,13.0,33.3,7.3,14.6,9.0,3.0,29.6,24.2,1.0,2033.48,,Q3
59.0,Male,USA,Los Angeles,1.5,5.0,13.8,3.0,56.4,0.0,9.0,117.28,1.0,69.3,11.3,2.9,10.0,1.0,,,2.0,913.82,629.0,Q1
28.0,Male,UK,Birmingham,0.5,7.0,30.1,10.7,52.1,4.0,12.0,52.11,17.0,64.1,0.2,26.2,6.0,4.0,22.0,29.2,2.0,740.83,2692.0,Q2
34.0,Male,Germany,Cologne,6.4,5.0,19.1,7.8,64.3,4.0,12.0,164.04,38.0,,3.4,18.5,5.0,1.0,,22.6,1.0,2349.1,,Q3
46.0,Female,Canada,Calgary,4.1,20.0,26.6,12.2,43.0,3.0,16.0,246.9,55.0,71.6,3.4,36.2,3.0,0.0,18.5,27.9,2.0,3277.04,1852.0,Q1
40.0,Male,Germany,Berlin,1.1,0.0,1.0,3.4,81.3,0.0,4.0,141.49,,42.6,4.5,14.1,8.0,0.0,7.1,9.3,3.0,678.9,,Q3
63.0,Female,Canada,Toronto,0.6,16.0,25.9,7.4,79.1,4.0,17.0,184.3,19.0,,3.5,4.6,5.0,2.0,0.0,,3.0,3627.59,,Q2
49.0,Male,Germany,Munich,3.4,24.0,36.2,13.7,38.1,8.0,26.0,192.21,8.0,50.76,,26.3,2.0,2.0,50.2,31.1,1.0,3491.25,,Q4
37.0,Female,USA,Phoenix,2.7,18.0,38.7,13.0,42.3,6.0,18.0,71.96,11.0,15.9,9.7,30.7,6.0,6.0,45.3,18.7,2.0,1429.61,2240.0,Q3
28.0,Female,UK,London,2.3,24.0,37.5,16.4,25.3,11.0,23.4,83.47,82.0,53.88,0.8,34.9,2.0,4.0,,36.0,1.0,1362.37,4499.0,Q4
26.0,Male,India,Bangalore,1.0,17.0,40.7,13.8,27.5,8.0,16.0,75.6,47.0,19.7,8.5,38.0,7.0,1.0,,30.5,4.0,1264.94,3291.0,Q3
21.0,Male,USA,Chicago,3.4,17.0,25.2,8.3,70.2,1.0,19.0,134.64,15.0,,6.9,16.7,3.0,7.0,11.5,21.8,2.0,2210.06,2435.0,Q2
32.0,Male,USA,New York,1.3,16.0,28.6,3.3,66.0,3.0,11.0,101.64,44.0,16.5,4.1,11.5,4.0,3.0,0.0,16.3,2.0,1076.32,,Q1
37.0,Male,USA,Houston,6.3,6.0,23.4,9.3,71.9,4.0,6.0,98.49,27.0,10.5,2.9,16.4,9.0,2.0,23.7,23.7,2.0,577.69,1349.0,Q2
29.0,Female,Germany,Hamburg,2.2,16.0,38.3,5.9,52.4,4.0,13.0,139.22,44.0,38.3,13.7,11.2,10.0,2.0,0.0,11.4,3.0,1719.33,1589.0,Q3
59.0,Male,Germany,Munich,2.6,14.0,39.6,16.8,37.3,8.0,18.0,136.17,19.0,43.8,10.0,37.6,3.0,,45.9,40.8,1.0,2347.2,1809.0,Q1
36.0,Male,Japan,Nagoya,2.9,2.0,18.3,4.1,84.9,1.0,5.0,148.85,39.0,48.4,1.4,22.9,11.0,3.0,25.8,10.0,3.0,624.92,772.0,Q3
26.0,Male,Australia,Adelaide,5.8,6.0,13.0,4.6,58.0,1.0,3.0,106.9,12.0,45.9,8.5,,7.0,0.0,36.0,4.4,4.0,362.76,838.0,Q3
28.0,Male,Germany,Frankfurt,1.4,6.0,13.0,,79.0,1.0,8.0,61.01,21.0,18.7,1.7,10.4,9.0,1.0,37.6,11.1,3.0,427.05,0.0,Q3
21.0,Female,USA,New York,1.0,4.0,7.5,4.2,84.2,3.0,16.0,126.71,27.0,19.6,4.9,10.4,7.0,,0.0,6.4,3.0,2139.27,49.0,Q3
41.0,Male,India,Delhi,0.5,14.0,22.3,4.3,61.1,6.0,9.0,126.64,6.0,12.7,11.9,27.2,4.0,5.0,0.0,25.4,3.0,935.61,1336.0,Q1
32.0,Female,France,Marseille,6.7,0.0,,2.4,71.7,3.0,6.0,75.84,12.0,,7.1,16.6,14.0,1.0,6.2,7.1,3.0,532.96,1112.0,Q1
30.0,Female,UK,Leeds,3.1,5.0,,6.6,67.8,2.0,4.0,154.21,88.0,21.8,4.4,8.0,9.0,2.0,39.6,11.3,1.0,563.96,417.0,Q1
47.0,Male,USA,Los Angeles,5.4,25.0,43.7,16.4,40.5,8.0,22.1,90.67,7.0,60.48,1.5,20.3,2.0,3.0,,41.0,,1465.73,,Q4
27.0,Male,Canada,Ottawa,1.7,17.0,32.7,6.8,61.0,6.0,14.0,102.78,17.0,56.3,15.0,15.7,8.0,3.0,19.8,20.6,4.0,1605.54,1935.0,Q3
44.0,Female,USA,Phoenix,3.9,13.0,39.0,16.9,59.9,4.0,13.0,151.68,37.0,26.3,1.4,28.7,7.0,6.0,45.8,26.7,1.0,1943.07,3354.0,Q2
44.0,Female,UK,Glasgow,2.5,5.0,24.7,6.5,58.1,2.0,8.0,156.36,2.0,28.9,,13.3,10.0,3.0,20.9,9.0,3.0,1200.45,1659.0,Q3
44.0,Female,UK,Birmingham,1.5,0.0,14.2,4.8,88.4,3.0,3.0,118.45,17.0,36.1,9.2,15.6,6.0,0.0,11.6,13.8,1.0,371.65,437.0,Q3
39.0,Female,France,Marseille,9.9,16.0,35.7,10.7,59.7,2.0,13.0,145.39,17.0,46.92,1.6,19.3,7.0,1.0,14.9,17.5,5.0,1448.1,1292.0,Q4
39.0,Male,Canada,Calgary,2.3,0.0,16.8,8.8,59.9,1.0,5.0,92.37,70.0,37.1,3.5,11.2,7.0,0.0,25.8,17.2,2.0,419.4,3565.0,Q1
,Male,USA,Phoenix,5.4,20.0,41.8,14.4,29.2,10.0,23.0,99.05,23.0,20.3,13.0,33.4,2.0,,53.2,,3.0,2015.65,1252.0,Q1
44.0,Female,Australia,Melbourne,3.7,26.0,49.3,11.2,49.3,9.0,16.0,117.68,66.0,39.7,0.8,45.5,3.0,4.0,68.0,31.7,2.0,1652.01,2761.0,Q2
29.0,Male,France,Toulouse,0.4,11.0,19.6,5.4,74.9,2.0,9.0,86.93,14.0,63.6,4.9,17.8,5.0,2.0,18.9,19.4,4.0,741.54,2943.0,Q3
43.0,Female,UK,Glasgow,3.1,8.0,34.9,7.9,55.5,3.0,13.0,199.02,30.0,35.9,6.6,31.8,1.0,2.0,0.0,16.3,3.0,2381.52,,Q2
38.0,Female,Canada,Vancouver,0.8,17.0,30.5,12.0,42.6,3.0,18.0,179.86,41.0,35.9,14.6,11.5,5.0,0.0,32.6,30.0,2.0,3593.01,1911.0,Q3
58.0,Female,UK,Manchester,2.9,3.0,22.5,9.3,71.2,1.0,6.0,52.36,2.0,52.0,6.4,16.8,8.0,0.0,33.0,13.0,4.0,294.14,1548.0,Q2
18.0,Female,India,Chennai,4.6,13.0,16.0,6.4,82.4,1.0,11.7,125.0,24.0,36.36,12.1,0.0,5.0,,2.6,6.8,3.0,1156.07,409.0,Q4
51.0,Female,Japan,Yokohama,3.6,14.0,29.6,7.6,48.1,5.0,12.0,94.75,,49.4,0.9,34.0,7.0,8.0,32.3,25.8,,1093.16,2848.0,Q2
34.0,Female,France,Nice,6.4,0.0,18.0,,61.3,2.0,4.0,100.42,93.0,15.5,3.5,11.2,5.0,1.0,6.7,5.2,1.0,446.63,0.0,Q1
33.0,Female,UK,Glasgow,1.8,21.0,28.8,13.6,44.4,9.0,14.0,125.14,95.0,59.9,5.3,26.4,6.0,3.0,39.4,,2.0,1451.0,2023.0,Q3
51.0,Female,Australia,Melbourne,0.4,11.0,24.3,7.0,72.7,,10.0,107.56,7.0,22.7,2.2,9.9,5.0,1.0,0.5,20.8,2.0,1055.27,2263.0,Q2
34.0,Male,Germany,Hamburg,5.7,5.0,13.2,5.9,81.6,0.0,2.0,93.25,16.0,24.8,10.9,,2.0,0.0,1.8,11.6,2.0,201.93,,Q3
46.0,Male,USA,Los Angeles,4.6,25.0,39.5,11.2,16.2,5.0,21.0,70.51,0.0,33.5,5.6,35.2,5.0,6.0,55.8,30.7,4.0,1333.28,3925.0,Q3
54.0,Female,USA,Chicago,1.9,2.0,,7.3,63.9,1.0,7.0,89.2,23.0,60.8,17.0,17.1,8.0,4.0,15.3,16.6,3.0,499.88,1635.0,Q1
42.0,Male,Australia,Brisbane,2.8,2.0,33.3,7.5,45.9,5.0,14.3,144.01,12.0,88.68,5.3,45.8,6.0,6.0,,23.2,2.0,1442.51,2486.0,Q4
57.0,Male,UK,Glasgow,1.6,0.0,17.0,3.2,81.9,1.0,5.2,62.08,72.0,26.64,3.9,0.0,8.0,0.0,13.7,9.2,4.0,245.1,0.0,Q4
23.0,Male,Canada,Vancouver,4.0,4.0,22.1,,52.5,4.0,7.0,137.43,101.0,38.3,3.2,3.1,6.0,,10.0,22.8,1.0,1048.16,302.0,Q2
18.0,Male,Japan,Yokohama,3.1,19.0,48.4,12.3,47.7,8.0,22.1,110.76,65.0,91.08,0.6,20.0,7.0,5.0,41.6,25.2,3.0,1619.57,,Q4
34.0,Female,India,Chennai,9.2,17.0,42.6,14.2,56.5,6.0,21.0,96.1,24.0,14.3,5.4,29.3,1.0,4.0,55.0,30.4,4.0,1763.13,891.0,Q2
34.0,Male,Canada,Calgary,3.5,12.0,14.3,2.7,62.3,1.0,11.0,94.88,23.0,8.0,11.3,21.9,3.0,0.0,10.1,15.2,3.0,1175.89,2631.0,Q1
,Female,Canada,Montreal,2.1,5.0,16.6,6.7,73.3,2.0,-1.0,90.84,3.0,44.1,4.4,,9.0,3.0,34.1,3.8,3.0,520.91,1109.0,Q3
31.0,Female,USA,Los Angeles,2.2,1.0,15.5,2.9,77.6,3.0,3.0,94.97,43.0,11.7,4.6,0.0,6.0,1.0,10.0,9.1,1.0,276.98,778.0,Q3
31.0,Female,UK,London,3.1,3.0,23.4,10.7,84.0,5.0,10.0,55.97,21.0,37.5,2.2,0.0,5.0,1.0,16.4,9.4,1.0,484.59,2537.0,Q2
33.0,Male,UK,Manchester,4.1,12.0,25.4,8.5,53.9,4.0,13.0,157.09,29.0,40.7,4.0,20.4,6.0,1.0,35.2,,1.0,1800.18,1335.0,Q2
47.0,Male,Japan,Osaka,1.5,9.0,33.9,10.9,46.9,4.0,16.900000000000002,68.68,9.0,61.32,1.9,12.4,0.0,,40.9,31.7,3.0,793.23,3913.0,Q4
